"Work_Year","Field","Job_Title","Experience_Level","Work_Time_Arrangement","Work_Office_Arrangement","Company_Size","Continent","Country","Company_Location_Code3","Salary_USD"
2024,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Americas","United States","USA",183000
2024,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Americas","United States","USA",83400
2024,"Data Analysis","Data Analytics Specialist","Mid","Full-time","In-Person","M","Americas","United States","USA",130000
2024,"Data Analysis","Data Analytics Specialist","Mid","Full-time","In-Person","M","Americas","United States","USA",90000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",170500
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",89000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",75000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",70000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",235400
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",205380
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",208800
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",98300
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",97575
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",58500
2024,"Data Engineering","Data Architect","Senior","Full-time","Remote","M","Americas","United States","USA",312600
2024,"Data Engineering","Data Architect","Senior","Full-time","Remote","M","Americas","United States","USA",128535
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",235400
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",191253
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",187000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",127000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",250200
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",117200
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",210200
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",120100
2024,"Data Engineering","Analytics Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",126000
2024,"Data Engineering","Analytics Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",78000
2024,"Data Engineering","Analytics Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",126000
2024,"Data Engineering","Analytics Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",78000
2024,"Data Engineering","Analytics Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",126000
2024,"Data Engineering","Analytics Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",78000
2024,"Data Engineering","Analytics Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",126000
2024,"Data Engineering","Analytics Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",78000
2024,"Data Science","Research Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",200200
2024,"Data Science","Research Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",182395
2024,"Data Science","Research Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",200000
2024,"Data Science","Research Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",136000
2024,"Data Science","Research Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",284000
2024,"Data Science","Research Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",189000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",130000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",70000
2024,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Americas","United States","USA",130000
2024,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Americas","United States","USA",70000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",172000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",75600
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",137000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",60400
2024,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",110900
2024,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",97200
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",130000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",70000
2024,"Data Science","Decision Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",240000
2024,"Data Science","Decision Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",120750
2024,"Data Science","Decision Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",196000
2024,"Data Science","Decision Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",98717
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",250000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",110100
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",224250
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",165750
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",286000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",143000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",121400
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",121400
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",180000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",90000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",137000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",60400
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",137000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",60400
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",150000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",109283
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",196000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",111800
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",240000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",163654
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",240000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",120750
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",280000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",184309
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",196000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",125029
2024,"Artificial Intelligence   (general)","Computer Vision Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",193000
2024,"Artificial Intelligence   (general)","Computer Vision Engineer","Entry","Full-time","In-Person","M","Americas","United States","USA",84600
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",220000
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",96600
2024,"Artificial Intelligence   (general)","AI Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",250000
2024,"Artificial Intelligence   (general)","AI Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",110000
2024,"Machine Learning","Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",123000
2024,"Machine Learning","Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",54000
2024,"Data Science","Data Scientist","Mid","Full-time","Remote","M","Americas","United States","USA",119200
2024,"Data Science","Data Scientist","Mid","Full-time","Remote","M","Americas","United States","USA",86600
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",200000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",112986
